player_id,overall,height_cm,weight_kg,nationality_name,preferred_foot,weak_foot,skill_moves,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,last_valuation,games_played_club,games_won_club,games_draw_club,games_lost_club,name,position,sub_position,age
313094,75,177,71,Switzerland,Right,4,2,Medium/Medium,79.0,48.0,66.0,73.0,71.0,66.0,72,44,59,74,46,73,61,39,60,75,79,79,73,73,73,58,75,76,63,46,61,72,59,59,50,61.0,72,73,73,12,15,9,9,13,0.0,6000000,38,20,7,11,Jordan Lotomba,Defender,Right-Back,24
357498,84,190,75,Serbia,Left,3,3,Medium/Medium,80.0,85.0,66.0,78.0,28.0,79.0,57,88,77,73,78,80,69,59,59,85,77,82,61,85,52,84,68,79,88,82,60,24,88,68,73,80.0,19,26,24,5,15,6,11,10,0.0,85000000,96,52,16,28,Dusan Vlahovic,Attack,Centre-Forward,23
700933,64,191,83,Brazil,Right,2,2,Medium/Low,62.0,63.0,53.0,65.0,32.0,67.0,50,66,65,58,62,66,39,36,47,67,61,63,63,63,45,69,61,62,71,51,64,28,61,61,62,63.0,29,28,23,7,11,10,6,15,0.0,300000,35,7,8,20,Derik Lacerda,Attack,Centre-Forward,23
651269,63,187,77,Sweden,Right,4,3,Medium/Medium,70.0,52.0,61.0,65.0,52.0,67.0,55,51,49,67,46,65,53,49,60,69,67,72,63,58,55,54,67,71,69,51,59,54,59,64,55,59.0,52,53,49,5,9,7,14,15,0.0,2000000,26,8,8,10,Armin Gigovic,Midfield,Central Midfield,21
371003,70,187,77,Croatia,Right,3,3,High/High,58.0,66.0,68.0,69.0,66.0,72.0,60,63,47,75,59,70,56,59,70,73,55,60,56,71,60,74,54,73,72,70,74,68,68,65,58,75.0,67,67,72,12,13,5,14,9,0.0,2000000,35,9,10,16,Ante Palaversa,Midfield,Central Midfield,23
161496,60,181,76,Scotland,Right,3,2,High/High,70.0,57.0,47.0,57.0,40.0,80.0,43,57,64,57,54,54,49,42,56,57,69,70,66,57,72,70,76,80,78,49,87,30,54,27,40,50.0,43,38,35,11,9,14,11,16,0.0,400000,38,7,11,20,Chris Kane,Attack,Centre-Forward,28
544784,76,182,71,Nigeria,Left,2,2,High/High,93.0,37.0,56.0,64.0,74.0,72.0,69,29,59,64,32,60,47,29,60,63,92,93,74,71,69,56,91,80,68,29,68,77,65,34,42,65.0,78,73,71,13,9,7,9,9,0.0,8000000,45,32,8,5,Zaidu,Defender,Left-Back,25
289651,64,185,82,Netherlands,Right,3,2,Medium/Medium,71.0,34.0,50.0,58.0,63.0,73.0,47,29,61,57,29,54,38,31,50,60,68,74,68,60,64,46,62,67,80,32,65,64,44,48,31,58.0,58,66,65,7,15,7,7,7,0.0,200000,41,14,6,21,Jamal Amofa,Defender,Centre-Back,24
424204,84,185,77,Canada,Left,4,4,High/Low,94.0,66.0,77.0,85.0,76.0,77.0,85,64,72,82,59,87,72,44,67,84,96,93,86,84,84,74,78,81,75,63,77,78,77,77,60,78.0,76,77,71,11,11,6,5,14,0.0,70000000,47,33,7,7,Alphonso Davies,Defender,Left-Back,22
25520,75,187,88,Netherlands,Right,4,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,15,12,16,37,18,17,18,14,52,34,46,38,42,67,36,62,65,35,70,16,30,13,15,59,28,57.0,14,18,20,73,76,82,75,76,42.0,250000,48,36,6,6,Remko Pasveer,Goalkeeper,Goalkeeper,39
94768,64,180,75,Germany,Right,3,2,Medium/Medium,82.0,26.0,42.0,54.0,63.0,69.0,25,23,58,54,27,47,21,29,43,54,81,83,73,62,66,37,90,71,67,19,64,61,23,44,32,56.0,64,65,64,11,9,15,6,9,0.0,500000,37,9,6,22,Rico Strieder,Midfield,Defensive Midfield,30
174694,75,174,68,Portugal,Left,3,4,Medium/Low,77.0,72.0,74.0,78.0,30.0,59.0,76,71,38,74,56,77,76,73,69,78,82,73,83,67,88,77,55,68,62,75,39,29,72,73,65,72.0,30,28,27,11,10,12,12,11,0.0,5000000,46,28,9,9,Rony Lopes,Attack,Right Winger,27
660860,66,192,78,Italy,Right,3,2,Medium/Medium,60.0,40.0,53.0,45.0,67.0,66.0,40,36,69,64,29,43,47,36,58,47,65,55,40,58,43,59,68,54,71,31,70,63,35,47,44,58.0,66,72,65,10,8,7,14,5,0.0,800000,40,15,11,14,Diego Coppola,Defender,Centre-Back,19
60540,73,181,75,France,Right,4,3,Medium/Medium,65.0,73.0,70.0,72.0,39.0,65.0,69,73,75,74,73,70,69,69,64,75,63,66,76,74,69,74,84,72,61,71,61,44,77,71,75,69.0,45,24,18,14,7,11,9,14,0.0,3000000,38,12,7,19,Valère Germain,Attack,Centre-Forward,33
344069,76,194,88,Germany,Right,5,2,High/High,74.0,67.0,74.0,69.0,74.0,78.0,70,58,77,77,54,69,71,64,73,76,69,78,60,76,44,84,66,79,81,78,73,86,74,76,51,68.0,66,77,66,7,14,8,7,11,0.0,8000000,37,15,7,15,Anton Stach,Midfield,Defensive Midfield,24
571604,70,194,75,Italy,Right,3,2,Medium/Medium,55.0,29.0,44.0,52.0,72.0,67.0,34,23,70,61,31,42,32,22,38,65,55,55,38,72,49,44,71,68,67,28,67,71,28,38,35,69.0,72,73,70,6,12,12,9,6,0.0,5000000,52,22,15,15,Giorgio Scalvini,Defender,Centre-Back,19
292417,77,183,75,England,Right,4,4,High/Medium,86.0,76.0,69.0,81.0,37.0,58.0,73,77,31,70,54,84,72,60,60,82,87,86,81,68,78,82,51,70,59,75,41,25,74,72,61,73.0,42,45,31,6,11,11,13,10,0.0,22000000,42,14,6,22,Demarai Gray,Attack,Left Winger,26
181382,72,188,84,France,Right,3,2,Medium/Medium,39.0,56.0,59.0,58.0,74.0,80.0,48,41,52,64,42,60,49,54,70,70,40,39,30,54,34,76,32,76,88,78,75,77,32,58,61,53.0,76,77,74,8,15,9,9,7,0.0,3000000,79,22,25,32,Abdoulaye Touré,Midfield,Defensive Midfield,29
203378,67,168,70,Belgium,Right,4,4,Medium/Low,68.0,66.0,62.0,74.0,19.0,52.0,63,64,28,68,66,75,76,67,53,73,70,66,76,57,87,72,73,34,59,68,50,16,65,53,57,63.0,18,17,20,11,6,16,12,16,0.0,350000,35,4,4,27,Zakaria Bakkali,Attack,Left Winger,27
659225,57,182,75,Ghana,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,11,8,11,42,6,20,12,13,44,34,65,63,63,44,45,46,70,19,48,6,26,9,8,42,16,40.0,9,13,14,60,55,61,55,59,64.0,200000,24,6,6,12,Emmanuel Ogura,Goalkeeper,Goalkeeper,21
240934,73,180,74,Italy,Left,3,3,Medium/Medium,70.0,71.0,71.0,73.0,71.0,71.0,66,68,68,75,75,71,64,66,73,75,73,68,72,73,80,76,70,79,69,75,68,72,70,70,61,73.0,71,72,70,10,9,7,15,7,0.0,2000000,41,12,11,18,Filippo Bandinelli,Midfield,Central Midfield,28
530298,65,182,72,Germany,Right,3,3,High/Medium,93.0,50.0,50.0,71.0,28.0,49.0,58,58,39,54,47,74,50,35,39,65,94,93,85,55,80,41,49,58,46,42,45,19,57,49,40,62.0,26,31,27,5,14,14,15,6,0.0,400000,41,24,7,10,Christian Conteh,Attack,Right Winger,23
374889,69,178,73,Curacao,Right,2,3,Medium/Medium,80.0,67.0,62.0,71.0,33.0,62.0,64,66,37,63,58,71,64,60,50,70,77,83,76,68,72,72,48,66,67,68,48,36,64,68,58,60.0,27,36,33,7,16,8,13,10,0.0,500000,39,11,17,11,Kenji Gorré,Attack,Left Winger,28
386446,68,194,80,Italy,Left,3,2,Medium/Medium,59.0,44.0,55.0,58.0,69.0,68.0,58,36,66,61,46,54,52,43,49,64,55,63,54,65,60,60,66,62,73,47,64,65,37,50,49,62.0,71,70,70,13,11,7,11,12,0.0,4000000,40,14,11,15,Alessandro Buongiorno,Defender,Centre-Back,23
226012,82,192,85,Spain,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,15,19,24,24,19,16,23,11,33,19,49,34,49,80,42,55,61,43,75,18,24,18,12,45,23,58.0,22,13,13,82,81,73,81,83,41.0,7000000,39,8,15,16,David Soria,Goalkeeper,Goalkeeper,30
314940,75,181,77,France,Left,3,3,Medium/Medium,53.0,70.0,79.0,73.0,72.0,71.0,79,63,66,80,62,73,79,81,78,76,53,53,66,75,68,79,68,73,71,77,70,73,69,75,78,75.0,71,75,73,13,12,15,14,14,0.0,800000,38,17,12,9,Dimitri Liénard,Midfield,Left Midfield,35
39259,74,180,72,Japan,Right,3,3,Medium/Medium,52.0,51.0,72.0,70.0,76.0,60.0,65,45,64,77,56,63,62,63,78,77,49,55,64,79,70,55,62,53,62,52,61,80,60,68,61,84.0,82,74,66,10,12,10,15,9,0.0,800000,48,18,17,13,Makoto Hasebe,Defender,Centre-Back,39
73185,78,180,73,Spain,Left,4,4,Medium/Low,78.0,80.0,76.0,77.0,30.0,66.0,74,79,68,78,79,78,82,77,69,78,77,78,71,80,68,81,65,64,67,80,67,38,81,79,82,76.0,25,20,24,14,8,8,10,10,0.0,2500000,85,26,24,35,Lucas Pérez,Attack,Centre-Forward,34
75442,72,174,66,Argentina,Left,2,4,Medium/Low,57.0,70.0,74.0,74.0,41.0,46.0,76,68,54,69,77,73,82,72,74,76,59,55,63,74,80,70,57,34,48,69,53,40,74,78,71,79.0,35,42,43,8,11,9,7,5,0.0,600000,41,12,12,17,Nico Gaitán,Attack,Attacking Midfield,35
197929,76,192,84,Italy,Right,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,21,17,17,34,14,16,13,13,23,22,44,40,38,70,44,53,56,28,56,20,27,22,16,56,22,62.0,22,22,21,77,74,71,74,79,42.0,3000000,40,11,6,23,Ivan Provedel,Goalkeeper,Goalkeeper,29
381963,72,172,67,Belgium,Right,3,4,High/Low,79.0,63.0,69.0,77.0,29.0,50.0,70,62,29,72,61,78,68,58,58,74,84,75,88,70,75,65,49,64,46,63,42,35,66,75,72,72.0,31,25,27,14,9,12,11,12,0.0,3500000,79,25,13,41,Mike Trésor,Attack,Attacking Midfield,24
59641,72,178,75,Ghana,Right,3,3,Medium/High,73.0,53.0,68.0,73.0,68.0,71.0,65,48,61,74,49,72,59,59,68,72,74,72,78,68,72,62,85,75,66,54,76,71,64,66,49,76.0,66,69,68,16,8,11,12,6,0.0,500000,50,25,12,13,Denis Odoi,Defender,Right-Back,35
415525,74,176,68,Japan,Left,4,3,Medium/Medium,77.0,69.0,72.0,75.0,52.0,52.0,65,72,43,75,56,74,63,70,76,77,79,76,76,74,75,70,48,82,43,67,40,64,73,75,62,69.0,38,60,59,12,7,12,14,14,0.0,2000000,36,14,12,10,Kanya Fujimoto,Attack,Attacking Midfield,23
461790,68,181,70,Central African Republic,Right,3,2,Medium/Medium,77.0,69.0,51.0,66.0,29.0,65.0,42,69,69,59,61,65,51,50,39,66,76,78,69,59,68,72,72,70,71,66,41,25,71,54,66,66.0,23,26,24,9,13,7,10,7,0.0,700000,38,6,13,19,Louis Mafouta,Attack,Centre-Forward,28
283193,65,170,75,Denmark,Left,3,3,High/Low,80.0,59.0,61.0,68.0,27.0,60.0,59,58,37,63,54,66,61,53,54,65,83,77,84,62,91,62,89,60,57,59,58,23,64,67,49,64.0,25,28,30,13,13,15,12,15,0.0,450000,18,1,5,12,Rezan Corlu,Attack,Attacking Midfield,25
76467,74,174,61,Spain,Right,3,3,High/Medium,74.0,57.0,70.0,74.0,70.0,67.0,76,53,58,73,54,72,67,55,63,75,76,72,76,70,82,56,69,76,62,64,70,70,67,69,60,68.0,71,72,71,16,15,7,15,11,0.0,3000000,39,6,5,28,Kiko Femenía,Defender,Right-Back,32
187188,68,180,74,Netherlands,Left,3,2,Medium/Medium,70.0,41.0,61.0,66.0,65.0,73.0,64,30,58,65,33,63,67,56,67,66,72,68,75,57,75,64,82,77,70,42,71,63,55,45,39,67.0,63,68,68,10,8,15,14,15,0.0,500000,39,14,6,19,Bas Kuipers,Defender,Left-Back,28
196084,71,179,74,Germany,Right,2,2,Medium/Medium,66.0,40.0,61.0,70.0,67.0,71.0,71,38,59,67,32,68,49,35,50,71,78,57,77,67,74,47,55,87,66,38,66,69,43,57,34,59.0,67,69,68,8,9,5,8,6,0.0,2200000,35,3,9,23,Marco Meyerhöfer,Defender,Right-Back,27
474800,76,184,77,Argentina,Left,2,2,Medium/Medium,73.0,33.0,60.0,69.0,76.0,76.0,57,33,69,71,29,68,37,32,59,73,70,75,62,75,66,27,71,69,78,32,79,78,63,57,44,73.0,77,77,75,13,5,12,13,13,0.0,10000000,38,17,11,10,Facundo Medina,Defender,Centre-Back,24
448471,64,195,85,Denmark,Right,2,2,Medium/Medium,50.0,49.0,46.0,51.0,62.0,76.0,35,55,68,56,45,48,39,25,52,60,54,46,39,60,41,55,39,65,89,30,65,60,58,40,46,50.0,59,64,61,9,14,10,7,8,0.0,350000,20,8,4,8,Magnus Jensen,Defender,Centre-Back,26
88684,72,178,76,Italy,Right,3,2,Low/High,66.0,42.0,63.0,62.0,72.0,74.0,70,30,68,66,47,59,55,46,68,63,64,67,62,71,69,65,66,73,69,43,89,73,49,51,51,66.0,70,73,73,16,15,8,9,8,0.0,800000,16,6,1,9,Giulio Donati,Defender,Right-Back,33
129358,71,192,84,Poland,Left,2,2,High/Medium,53.0,57.0,63.0,60.0,72.0,70.0,55,54,74,70,44,58,52,54,72,64,52,54,53,68,54,68,76,54,80,60,64,71,60,56,34,64.0,70,74,70,9,10,7,6,10,0.0,1000000,16,3,3,10,Marcin Kaminski,Defender,Centre-Back,31
535955,73,183,75,Portugal,Left,4,3,High/Medium,85.0,52.0,65.0,73.0,66.0,74.0,75,34,58,68,44,74,73,55,50,74,83,87,77,70,60,77,58,78,76,66,70,64,71,62,42,71.0,66,69,66,8,13,6,12,13,0.0,13000000,39,22,3,14,Nuno Tavares,Defender,Left-Back,23
412953,68,191,83,Netherlands,Left,4,3,Medium/Medium,76.0,55.0,63.0,67.0,62.0,76.0,50,50,62,71,36,69,64,38,68,70,76,76,64,64,50,65,70,76,79,59,70,62,60,64,49,66.0,64,62,58,10,5,10,6,10,0.0,700000,40,11,12,17,Wouter Burger,Midfield,Central Midfield,22
120785,71,177,71,Zimbabwe,Right,4,3,Medium/Low,74.0,70.0,69.0,73.0,39.0,72.0,69,71,63,69,68,71,75,74,67,74,75,74,77,70,79,71,78,74,72,68,70,44,72,66,70,70.0,21,43,45,6,7,8,15,12,0.0,900000,38,13,9,16,Knowledge Musona,Attack,Attacking Midfield,32
343537,70,185,78,Ukraine,Left,4,3,High/Low,74.0,67.0,54.0,64.0,28.0,72.0,39,69,74,67,57,65,54,46,45,62,73,74,58,69,70,73,70,68,77,60,64,19,72,55,67,62.0,32,19,13,13,13,5,12,10,0.0,5000000,20,15,1,4,Artem Dovbyk,Attack,Centre-Forward,25
399775,71,170,67,Spain,Right,3,3,Medium/Medium,76.0,51.0,64.0,73.0,66.0,65.0,72,42,60,67,55,73,60,40,59,73,77,75,75,70,78,63,71,69,62,60,66,66,59,60,35,62.0,67,67,66,10,11,12,10,11,0.0,1000000,41,13,11,17,Miguel Llambrich,Defender,Right-Back,27
253316,68,173,63,South Africa,Right,3,3,Medium/High,78.0,53.0,63.0,71.0,68.0,66.0,63,46,62,64,58,69,59,56,61,69,76,79,82,66,84,58,85,78,57,58,67,69,58,67,58,72.0,71,67,66,15,8,8,14,13,0.0,500000,38,10,6,22,Lebogang Phiri,Midfield,Central Midfield,28
588744,62,179,76,Netherlands,Right,3,2,Medium/Medium,72.0,31.0,47.0,58.0,59.0,68.0,47,31,54,55,27,62,37,34,49,54,73,72,53,55,65,31,70,65,73,26,60,59,47,36,41,42.0,56,64,62,12,11,14,8,14,0.0,150000,37,22,8,7,Luca Everink,Defender,Right-Back,22
623319,62,185,76,Ukraine,Left,3,2,Medium/Medium,65.0,34.0,57.0,57.0,59.0,65.0,60,29,52,59,25,55,49,52,55,60,60,69,64,55,59,45,63,61,67,37,63,59,42,55,32,47.0,57,62,60,8,7,10,5,15,0.0,200000,20,3,2,15,Oleksandr Drambaiev,Defender,Left-Back,22
429086,67,175,68,Ghana,Right,5,4,High/Medium,82.0,63.0,59.0,69.0,41.0,65.0,66,60,37,62,56,70,59,42,53,64,85,80,87,64,70,73,87,62,60,67,74,48,62,57,40,67.0,31,52,30,15,8,9,7,10,0.0,600000,45,22,8,15,Nana Ampomah,Attack,Left Winger,27
513245,75,182,66,Denmark,Right,3,3,High/Medium,87.0,70.0,69.0,78.0,48.0,63.0,62,73,44,73,58,79,62,57,67,77,88,87,83,69,82,72,52,74,55,70,70,40,73,74,48,71.0,46,57,49,11,12,14,13,8,0.0,14000000,48,18,17,13,Jesper Lindström,Attack,Attacking Midfield,23
75411,73,194,85,Italy,Left,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,13,11,13,24,8,18,11,18,28,22,43,41,36,62,40,47,71,34,60,6,32,18,11,35,22,64.0,20,12,13,74,72,62,74,76,42.0,400000,52,29,11,12,Carlo Pinsoglio,Goalkeeper,Goalkeeper,33
586855,69,190,82,France,Right,3,2,Medium/High,61.0,58.0,64.0,64.0,66.0,77.0,54,58,69,70,43,66,50,46,67,67,60,62,51,70,47,60,82,80,78,59,68,65,73,70,51,65.0,60,71,67,7,12,10,13,9,0.0,800000,36,10,12,14,Loreintz Rosier,Midfield,Defensive Midfield,24
73547,73,175,69,Northern Ireland,Right,3,2,Medium/Medium,48.0,66.0,77.0,67.0,68.0,64.0,76,59,56,76,69,62,81,75,80,74,49,47,67,73,67,76,64,78,56,72,68,73,60,75,72,73.0,67,68,69,16,16,7,7,12,0.0,4000000,4,2,0,2,Oliver Norwood,Midfield,Central Midfield,32
300716,81,178,70,Scotland,Left,3,3,High/High,84.0,60.0,75.0,78.0,76.0,79.0,83,52,59,78,38,79,72,56,68,77,86,83,76,79,77,79,81,86,74,66,84,77,75,74,42,75.0,78,78,77,13,16,8,12,13,0.0,32000000,39,22,3,14,Kieran Tierney,Defender,Left-Back,25
22068,77,170,72,France,Right,5,5,Medium/Low,68.0,72.0,80.0,82.0,30.0,53.0,70,70,41,84,76,84,80,79,81,86,67,68,69,71,84,73,33,53,55,68,51,33,82,80,78,76.0,31,25,26,15,6,9,7,10,0.0,1000000,40,8,10,22,Franck Ribéry,Attack,Left Winger,40
515017,68,178,65,Denmark,Right,3,3,Medium/High,69.0,56.0,67.0,69.0,65.0,70.0,61,52,48,72,55,67,63,55,69,70,69,69,74,67,78,65,56,78,68,57,67,68,60,65,48,70.0,68,67,64,9,11,9,12,13,0.0,1500000,24,6,6,12,Jacob Christensen,Midfield,Central Midfield,21
414680,60,173,70,Turkey,Right,3,2,Medium/Medium,66.0,51.0,59.0,62.0,54.0,62.0,54,49,49,67,46,63,49,44,64,63,68,65,54,54,74,61,59,65,59,48,66,53,58,53,45,60.0,54,57,54,11,7,11,10,9,0.0,400000,38,12,9,17,Erol Can Akdag,Midfield,Defensive Midfield,26
42735,73,176,73,Belgium,Right,4,3,Medium/High,47.0,69.0,75.0,72.0,70.0,66.0,75,66,62,77,67,70,76,74,76,76,54,42,68,70,73,73,59,72,63,71,69,75,66,73,68,81.0,74,67,62,10,14,15,14,7,0.0,1000000,41,22,9,10,Sven Kums,Midfield,Central Midfield,35
260655,65,180,76,Germany,Right,4,3,Medium/Medium,77.0,61.0,56.0,71.0,26.0,58.0,62,61,63,56,63,71,75,65,44,69,81,74,79,60,80,66,78,72,57,60,39,19,58,53,53,64.0,28,17,22,12,12,7,10,10,0.0,3000000,38,15,6,17,Eduard Löwen,Midfield,Central Midfield,26
289713,69,184,72,Senegal,Right,3,3,High/Medium,87.0,64.0,61.0,69.0,37.0,73.0,64,65,66,62,56,70,55,48,58,66,83,91,78,62,67,70,82,76,76,60,57,26,71,61,54,61.0,42,35,23,10,12,13,6,8,0.0,1400000,72,30,17,25,Mamadou Fall,Attack,Right Winger,31
154051,60,191,88,Denmark,Right,3,2,Medium/Medium,50.0,57.0,46.0,54.0,31.0,73.0,38,58,65,55,46,52,42,45,35,60,51,49,44,58,56,63,43,61,88,50,60,28,62,48,59,56.0,28,28,22,9,6,13,6,9,0.0,300000,28,12,7,9,Nicolai Brock-Madsen,Attack,Centre-Forward,30
132207,65,175,68,Northern Ireland,Right,2,3,High/High,86.0,59.0,60.0,66.0,50.0,62.0,64,63,45,60,40,64,67,44,53,65,89,83,77,53,85,63,74,66,60,50,57,47,53,61,63,64.0,48,55,54,15,15,10,15,10,0.0,450000,41,13,9,19,Matty Kennedy,Attack,Left Winger,28
85528,79,191,80,Italy,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,20,12,22,20,18,16,11,20,20,58,61,65,72,34,45,74,34,60,16,31,11,14,47,16,44.0,8,18,16,81,77,60,80,83,60.0,6000000,41,13,14,14,Marco Silvestri,Goalkeeper,Goalkeeper,32
111961,79,176,70,Spain,Left,3,4,High/Low,73.0,76.0,80.0,83.0,32.0,51.0,80,72,50,81,72,84,87,81,75,85,75,72,79,78,82,78,44,66,50,84,38,20,75,82,72,77.0,48,23,18,15,15,9,8,9,0.0,16000000,52,24,19,9,Suso,Attack,Right Winger,29
503855,67,181,71,Belgium,Right,4,3,High/Medium,75.0,62.0,61.0,72.0,38.0,59.0,56,64,36,66,63,73,65,62,61,71,78,73,80,63,71,58,76,58,60,59,55,36,65,58,58,72.0,28,48,45,14,6,6,6,9,0.0,600000,70,24,19,27,Amine Benchaib,Attack,Attacking Midfield,24
424015,66,183,66,Scotland,Right,3,2,High/High,77.0,44.0,57.0,64.0,62.0,69.0,63,38,57,61,41,65,56,31,55,62,75,79,72,53,74,60,73,73,68,41,66,62,55,54,35,58.0,62,63,63,7,13,9,7,8,0.0,8000000,99,49,17,33,Nathan Patterson,Defender,Right-Back,21
186644,76,178,70,Norway,Right,4,4,Medium/Medium,77.0,74.0,71.0,78.0,55.0,70.0,72,75,72,74,69,80,74,64,63,77,76,77,80,72,79,75,77,81,64,74,69,36,74,70,64,70.0,58,59,51,12,7,8,7,13,0.0,10000000,42,12,13,17,Mohamed Elyounoussi,Attack,Left Winger,28
373714,73,180,77,Venezuela,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,18,19,17,25,15,14,22,18,29,25,51,54,69,67,65,50,75,41,51,20,23,17,15,66,23,45.0,25,16,21,74,70,67,74,76,53.0,3000000,38,17,11,10,Wuilker Fariñez,Goalkeeper,Goalkeeper,25
184894,75,178,78,Ghana,Left,3,3,Medium/High,73.0,64.0,72.0,74.0,74.0,81.0,68,50,68,80,58,73,64,59,74,76,72,74,71,75,71,84,78,83,79,80,86,73,68,67,44,78.0,71,80,74,9,8,8,6,8,0.0,10000000,44,23,5,16,Alfred Duncan,Midfield,Central Midfield,30
406632,67,190,79,Netherlands,Right,3,2,Medium/Medium,61.0,32.0,54.0,58.0,68.0,68.0,54,30,65,63,26,54,35,32,59,63,55,65,55,66,56,44,73,65,74,23,56,68,25,44,49,65.0,69,67,68,8,6,11,8,15,0.0,550000,38,13,8,17,Cas Odenthal,Defender,Centre-Back,22
21306,67,183,75,Scotland,Left,3,2,High/High,35.0,31.0,55.0,61.0,67.0,75.0,62,25,67,62,30,61,37,52,57,63,34,35,51,56,66,42,85,68,81,33,67,64,25,39,38,60.0,67,68,66,8,15,12,11,10,0.0,300000,41,13,9,19,Andy Considine,Defender,Centre-Back,36
266302,86,191,76,Serbia,Right,5,4,High/Medium,68.0,80.0,82.0,82.0,79.0,86.0,71,82,86,86,74,85,81,78,86,87,66,70,62,84,63,83,87,91,87,81,79,79,82,83,59,84.0,78,79,74,7,10,7,16,7,0.0,70000000,48,21,14,13,Sergej Milinković-Savić,Midfield,Central Midfield,28
255451,78,182,74,Russia,Left,2,3,High/Medium,75.0,70.0,76.0,80.0,31.0,61.0,72,71,57,78,67,80,74,75,75,80,74,76,80,76,78,65,58,68,64,73,43,36,78,79,67,76.0,22,28,29,8,8,9,12,15,0.0,7500000,38,13,11,14,Anton Miranchuk,Attack,Attacking Midfield,27
323910,76,171,62,Brazil,Left,3,4,High/High,84.0,66.0,75.0,79.0,68.0,57.0,75,62,58,75,65,79,75,74,72,79,83,84,90,72,81,68,43,86,35,69,77,71,72,75,68,71.0,69,70,66,7,14,6,13,8,0.0,3000000,52,38,6,8,Mauro Júnior,Defender,Left-Back,24
203842,71,182,75,Ukraine,Right,4,3,High/Medium,74.0,71.0,72.0,73.0,59.0,71.0,71,71,59,74,76,73,75,67,68,75,76,73,74,68,76,70,64,80,72,73,57,62,73,71,68,64.0,59,59,55,15,12,6,9,11,0.0,3500000,40,11,6,23,Viktor Kovalenko,Attack,Attacking Midfield,27
310131,71,182,77,Belgium,Right,4,3,High/High,74.0,70.0,67.0,69.0,64.0,68.0,65,72,63,70,61,68,55,53,67,72,72,76,67,70,69,73,74,77,62,70,68,67,71,68,53,65.0,60,67,62,8,10,15,13,8,0.0,1300000,35,10,11,14,Mathieu Maertens,Attack,Attacking Midfield,28
610083,77,176,71,Spain,Right,4,3,Medium/Medium,62.0,70.0,75.0,76.0,74.0,74.0,65,68,54,79,56,75,78,81,76,77,70,56,74,74,82,74,65,81,74,80,68,75,70,76,49,76.0,76,80,72,15,6,10,6,13,0.0,10000000,45,18,14,13,Unai Vencedor,Midfield,Central Midfield,22
50617,71,189,80,Norway,Right,3,2,Medium/Medium,54.0,42.0,54.0,57.0,71.0,76.0,36,36,69,66,34,52,32,54,66,63,53,55,52,68,61,63,71,65,84,35,69,71,41,46,51,67.0,72,73,66,7,12,9,14,13,0.0,800000,40,8,10,22,Stefan Strandberg,Defender,Centre-Back,32
97503,66,182,79,Denmark,Right,3,2,Medium/High,34.0,51.0,54.0,56.0,65.0,74.0,42,50,55,63,35,52,48,42,60,60,34,34,55,68,60,60,58,80,74,50,70,66,48,48,42,59.0,69,65,63,14,10,12,7,11,0.0,300000,23,6,9,8,Jeppe Grönning,Midfield,Defensive Midfield,32
379807,72,187,83,Brazil,Right,3,2,Medium/High,64.0,36.0,52.0,58.0,73.0,70.0,35,33,71,69,34,57,33,27,59,62,62,66,56,67,43,51,70,52,74,27,82,71,31,46,47,62.0,70,77,74,9,7,13,10,8,0.0,5000000,42,12,13,17,Lyanco,Defender,Centre-Back,26
480987,71,191,75,Wales,Right,3,2,Medium/Medium,58.0,37.0,55.0,60.0,72.0,72.0,38,32,70,66,33,58,41,35,63,64,53,62,51,68,64,52,74,61,77,32,73,71,39,53,44,67.0,70,74,72,10,10,12,14,12,0.0,6000000,16,5,4,7,Chris Mepham,Defender,Centre-Back,25
584548,68,179,74,Greece,Right,4,4,Medium/Medium,80.0,64.0,61.0,70.0,25.0,57.0,62,68,32,64,56,72,63,55,59,70,80,80,73,55,70,63,67,67,54,60,48,24,59,59,57,68.0,19,29,27,11,9,12,8,7,0.0,600000,29,7,8,14,Theodosis Macheras,Attack,Left Winger,23
